bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,schoolname,instructor,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,publisherDate,productcatentryid,copyrightyear,rentpricerdisplay,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882591,LJS-2203,1000002852796,LJS-2203 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978014/31/9780143118107.150.jpg,,0,Richard Beeman,9780143118107,,REQ,,, ,,, ,$13.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882591,LJS-2203,1000002852796,LJS-2203 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978163/45/9781634594950.150.jpg,,0,HUNT,9781634594950,,REQ,,, ,,, ,$138.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882592,LJS-3303,1000002852797,LJS-3303 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978113/80/9781138063457.150.jpg,RULES OF GAME,2,HOMAN,9781138063457,,REQ,,, ,,,$44.66-180days,$74.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882592,LJS-3303,1000002852797,LJS-3303 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978150/11/9781501195983.150.jpg,Fight to Save the Town: Reimagining Discarded America,,"Wilde Anderson, Michelle",9781501195983,,REQ,,, ,,,$44.66-180days,$29.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882541,LJS-3103,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882548,LJS-2103,1000002852768,LJS-2103 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978019/08/9780190843892.150.jpg,"LAW,JUSTICE+SOCIETY",5,WALSH,9780190843892,,REQ,,, ,,,$43.74-180days,$79.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882548,LJS-2103,1000002852768,LJS-2103 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978158/83/9781588384515.150.jpg,,,"Gray, Fred D",9781588384515,,REQ,,, ,,,$43.74-180days,$29.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882565,LJS-3403,1000002852780,LJS-3403 61,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978141/29/9781412973991.150.jpg,,1,"Hames, David S.",9781412973991,,REQ,,, ,,, ,$154.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882565,LJS-3403,1000002852780,LJS-3403 61,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978014/01/9780140157352.150.jpg,,2,FISHER,9780140157352,,REQ,,, ,,, ,$33.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882579,LJS-3203,1000002852789,LJS-3203 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978022/62/9780226283937.150.jpg,Legal Writing in Plain English: A Text with Exercises,2,GARNER,9780226283937,,REQ,,, ,,,$17.49-365days,$19.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882582,LJS-4203,1000002852760,LJS-4203 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882584,LJS-4303,1000002852769,LJS-4303 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978031/41/9780314184719.150.jpg,,,"Scalia, Antonin; Garner, Byan A.",9780314184719,,REQ,,, ,,,$16.00-180days,$34.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882584,LJS-4303,1000002852769,LJS-4303 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978019/99/9780199943852.150.jpg,Point Made: How to Write Like the Nation's Top Advocates,2,"Guberman, Ross",9780199943852,,REQ,,, ,,,$16.00-180days,$37.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356786,LJS,,,1000001882589,LJS-4503,1000002852783,LJS-4503 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978019/06/9780190639280.150.jpg,CRIMINAL EVIDENCE:INTRODUCTION,3,WORRALL,9780190639280,,REQ,,, ,,,$81.24-180days,$142.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882136,GR-1515,1000002852231,GR-1515 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978161/97/9781619706187.150.jpg,,,Barcaly M Newman,9781619706187,,REQ,,, ,,, ,$79.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882136,GR-1515,1000002852231,GR-1515 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978075/86/9780758665737.150.jpg,,,Voelz,9780758665737,,REQ,,, ,,, ,$69.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882143,GR-3013,1000002852236,GR-3013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978161/97/9781619706187.150.jpg,,,Barcaly M Newman,9781619706187,,REQ,,, ,,,$204.15-180days,$79.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882143,GR-3013,1000002852236,GR-3013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978022/60/9780226039336.150.jpg,"A Greek-English Lexicon of the New Testament and Other Early Christian Literature, 3e",3,"Bauer, Danker",9780226039336,,REQ,,, ,,,$204.15-180days,$199.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882143,GR-3013,1000002852236,GR-3013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978031/02/9780310218951.150.jpg,,1,Daniel B. Wallace,9780310218951,,REQ,,, ,,,$204.15-180days,$59.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001882143,GR-3013,1000002852236,GR-3013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978031/02/9780310226956.150.jpg,,1,Warren C. Trenchard,9780310226956,,REQ,,, ,,,$204.15-180days,$19.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356713,GR,,,1000001899876,GR-1525,1000002877065,GR-1525 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356712,SENG,,,1000001882125,SENG-3613,1000002857310,SENG-3613 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356712,SENG,,,1000001882125,SENG-3613,1000002852237,SENG-3613 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356712,SENG,,,1000001882134,SENG-2613,1000002852224,SENG-2613 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001889776,AR-491V,1000002952891,AR-491V 66,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001889776,AR-491V,1000002881290,AR-491V 06,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001936418,AR-3623,1000002927511,AR-3623 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001882122,AR-1033,1000002852219,AR-1033 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001882122,AR-1033,1000002852192,AR-1033 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001883404,AR-4932,1000002854006,AR-4932 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001883407,AR-4912,1000002854046,AR-4912 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001883412,AR-2313,1000002854033,AR-2313 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001883421,AR-4843,1000002854058,AR-4843 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885869,AR-1053,1000002858017,AR-1053 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885871,AR-2000,1000002858021,AR-2000 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885872,AR-2233,1000002857999,AR-2233 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885873,AR-4943,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885882,AR-3513,1000002858051,AR-3513 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978013/71/9780137145829.150.jpg,,9,"Clements, Robert D. and Wachowiak, Frank",9780137145829,,REQ,,, ,,, ,$214.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885895,AR-1063,1000002858031,AR-1063 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885895,AR-1063,1000002857997,AR-1063 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885896,AR-1513,1000002858082,AR-1513 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885904,AR-431V,1000002857994,AR-431V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885919,AR-1213,1000002858053,AR-1213 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885919,AR-1213,1000002858093,AR-1213 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978053/46/9780534613891.150.jpg,,1,PENTAK,9780534613891,,REQ,,, ,,, ,$214.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885919,AR-1213,1000002858093,AR-1213 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978030/01/9780300179354.150.jpg,,,"Albers, Josef",9780300179354,,REQ,,, ,,, ,$19.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885928,AR-2613,1000002858024,AR-2613 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885930,AR-3713,1000002858079,AR-3713 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885935,AR-3723,1000002858000,AR-3723 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885936,AR-2253,1000002858071,AR-2253 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885937,AR-1723,1000002858004,AR-1723 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885937,AR-1723,1000002858039,AR-1723 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001885941,AR-4813,1000002858059,AR-4813 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001899887,AR-3773,1000002877075,AR-3773 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001901034,AR-419V,1000002878242,AR-419V 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356711,AR,,,1000001903853,AR-401V,1000002881684,AR-401V 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356710,DS,,,1000001882121,DS-2063,1000002852189,DS-2063 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356710,DS,,,1000001882133,DS-3213,1000002852202,DS-3213 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978178/58/9781785887918.150.jpg,Principles of Data Science,,"Ozdemir, Sinan",9781785887918,,REQ,,, ,,, ,$49.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356710,DS,,,1000001885502,DS-4133,1000002857345,DS-4133 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356710,DS,,,1000001885523,DS-3223,1000002857330,DS-3223 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356709,ESS,,,1000001882119,ESS-1024,1000002852235,ESS-1024 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978153/87/9781538709849.150.jpg,"Consumed: The Need for Collective Change: Colonialism, Climate Change, and Consumerism",,"Barber, Aja",9781538709849,,REQ,,, ,,,$17.49--1days,$17.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356709,ESS,,,1000001882119,ESS-1024,1000002852235,ESS-1024 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978145/16/9781451610291.150.jpg,"The Story of Stuff: The Impact of Overconsumption on the Planet, Our Communities, and Our Health--And How We Can Make It better",0,"Leonard, Annie",9781451610291,,REQ,,, ,,,$17.49--1days,$17.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356709,ESS,,,1000001882141,ESS-2014,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356709,ESS,,,1000001882576,ESS-4023,1000002852805,ESS-4023 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978160/86/9781608687107.150.jpg,Active Hope (Revised): How to Face the Mess We're in with Unexpected Resilience and Creative Power,,"Macy, Joanna and Johnstone, Chris",9781608687107,,REQ,,, ,,, ,$21.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356709,ESS,,,1000001899604,ESS-450V,1000002876759,ESS-450V 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000356708,SEC,,,1000001933484,SEC-395V,1000002922477,SEC-395V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
